# Points,Area
70090,1.00042
70100,1.00041
70110,1.00041
70120,1.00042
70130,1.00044
70140,1.00042
70150,1.00043
70160,1.00044
70170,1.00043
70180,1.00043
70190,1.00043
70200,1.00043
70210,1.00042
70220,1.00042
70230,1.00042
70240,1.00043
70250,1.00044
70260,1.00044
70270,1.00045
70280,1.00045
70290,1.00045
70300,1.00043
70310,1.00045
70320,1.00044
70330,1.00045
70340,1.00046
70350,1.00044
70360,1.00046
70370,1.00043
70380,1.00041
70390,1.00042
70400,1.00042
70410,1.00041
70420,1.00042
70430,1.00042
70440,1.00043
70450,1.00043
70460,1.00042
70470,1.00042
70480,1.00041
70490,1.00043
70500,1.00042
70510,1.00041
70520,1.00039
70530,1.00039
70540,1.00038
70550,1.00039
70560,1.00038
70570,1.00038
70580,1.00041
70590,1.0004
70600,1.00041
70610,1.00041
70620,1.0004
70630,1.0004
70640,1.00039
70650,1.00039
70660,1.00038
70670,1.00038
70680,1.00038
70690,1.00038
70700,1.00038
70710,1.0004
70720,1.00039
70730,1.0004
70740,1.00037
70750,1.00038
70760,1.00038
70770,1.00038
70780,1.00036
70790,1.00037
70800,1.00036
70810,1.00036
70820,1.00036
70830,1.00037
70840,1.00037
70850,1.00035
70860,1.00037
70870,1.00038
70880,1.00037
70890,1.00037
70900,1.00037
70910,1.00038
70920,1.00037
70930,1.00037
70940,1.00039
70950,1.00042
70960,1.00041
70970,1.00041
70980,1.0004
70990,1.00039
71000,1.00038
71010,1.00038
71020,1.00037
71030,1.00034
71040,1.00035
71050,1.00035
71060,1.00033
71070,1.00032
71080,1.00031
71090,1.00033
71100,1.00035
71110,1.00035
71120,1.00035
71130,1.00035
71140,1.00035
71150,1.00036
71160,1.00037
71170,1.00037
71180,1.00037
71190,1.00038
71200,1.00037
71210,1.00036
71220,1.00037
71230,1.00037
71240,1.00038
71250,1.00036
71260,1.00035
71270,1.00036
71280,1.00037
71290,1.00037
71300,1.00036
71310,1.00037
71320,1.00037
71330,1.00038
71340,1.00038
71350,1.00039
71360,1.00038
71370,1.00036
71380,1.00036
71390,1.00035
71400,1.00037
71410,1.00037
71420,1.00038
71430,1.00037
71440,1.00036
71450,1.00036
71460,1.00036
71470,1.00036
71480,1.00036
71490,1.00037
71500,1.00039
71510,1.00037
71520,1.00037
71530,1.00037
71540,1.00038
71550,1.00039
71560,1.0004
71570,1.00039
71580,1.00039
71590,1.00036
71600,1.00037
71610,1.00038
71620,1.00039
71630,1.00041
71640,1.00039
71650,1.00039
71660,1.00039
71670,1.00039
71680,1.00039
71690,1.0004
71700,1.00041
71710,1.00043
71720,1.00042
71730,1.00041
71740,1.00042
71750,1.00041
71760,1.0004
71770,1.00041
71780,1.0004
71790,1.00039
71800,1.00038
71810,1.00041
71820,1.00042
71830,1.00043
71840,1.00042
71850,1.00044
71860,1.00045
71870,1.00045
71880,1.00048
71890,1.00049
71900,1.0005
71910,1.00051
71920,1.00052
71930,1.00054
71940,1.00055
71950,1.00057
71960,1.00057
71970,1.00059
71980,1.00059
71990,1.00059
72000,1.00059
72010,1.0006
72020,1.00059
72030,1.0006
72040,1.00062
72050,1.00063
72060,1.00062
72070,1.00061
72080,1.0006
72090,1.00059
72100,1.00059
72110,1.00058
72120,1.00057
72130,1.00057
72140,1.00056
72150,1.00057
72160,1.00058
72170,1.00057
72180,1.00055
72190,1.00054
72200,1.00054
72210,1.00054
72220,1.00054
72230,1.00054
72240,1.00054
72250,1.00056
72260,1.00056
72270,1.00054
72280,1.00055
72290,1.00055
72300,1.00054
72310,1.00052
72320,1.0005
72330,1.00049
72340,1.00047
72350,1.00048
72360,1.00047
72370,1.00047
72380,1.00046
72390,1.00046
72400,1.00044
72410,1.00044
72420,1.00044
72430,1.00043
72440,1.00043
72450,1.00043
72460,1.00045
72470,1.00045
72480,1.00044
72490,1.00045
72500,1.00046
72510,1.00046
72520,1.00046
72530,1.00048
72540,1.00048
72550,1.00047
72560,1.00047
72570,1.00048
72580,1.00048
72590,1.00048
72600,1.00048
72610,1.00047
72620,1.00047
72630,1.00048
72640,1.00048
72650,1.00047
72660,1.00047
72670,1.00047
72680,1.00045
72690,1.00044
72700,1.00045
72710,1.00044
72720,1.00041
72730,1.00042
72740,1.00044
72750,1.00044
72760,1.00044
72770,1.00045
72780,1.00045
72790,1.00047
72800,1.00047
72810,1.00048
72820,1.00048
72830,1.00048
72840,1.00047
72850,1.00047
72860,1.00047
72870,1.00048
72880,1.00048
72890,1.00047
72900,1.00044
72910,1.00045
72920,1.00047
72930,1.00047
72940,1.00048
72950,1.00047
72960,1.00047
72970,1.0005
72980,1.00047
72990,1.00048
73000,1.0005
73010,1.00049
73020,1.00048
73030,1.00046
73040,1.00045
73050,1.00044
73060,1.00043
73070,1.00043
73080,1.00044
73090,1.00044
73100,1.00046
73110,1.00045
73120,1.00046
73130,1.00044
73140,1.00044
73150,1.00044
73160,1.00045
73170,1.00045
73180,1.00045
73190,1.00044
73200,1.00044
73210,1.00044
73220,1.00045
73230,1.00045
73240,1.00042
73250,1.00042
73260,1.0004
73270,1.00041
73280,1.00041
73290,1.00041
73300,1.00041
73310,1.0004
73320,1.00039
73330,1.00041
73340,1.00039
73350,1.00037
73360,1.00038
73370,1.00039
73380,1.00039
73390,1.00038
73400,1.00039
73410,1.00041
73420,1.00039
73430,1.0004
73440,1.0004
73450,1.0004
73460,1.0004
73470,1.00039
73480,1.00038
73490,1.0004
73500,1.00039
73510,1.00038
73520,1.00038
73530,1.00038
73540,1.00037
73550,1.00038
73560,1.00038
73570,1.00039
73580,1.00042
73590,1.00041
73600,1.0004
73610,1.00038
73620,1.00039
73630,1.0004
73640,1.00039
73650,1.00041
73660,1.00042
73670,1.00042
73680,1.00041
73690,1.0004
73700,1.0004
73710,1.0004
73720,1.0004
73730,1.00039
73740,1.00039
73750,1.00038
73760,1.00038
73770,1.00038
73780,1.00038
73790,1.00037
73800,1.00037
73810,1.00035
73820,1.00032
73830,1.0003
73840,1.00031
73850,1.0003
73860,1.0003
73870,1.00031
73880,1.00031
73890,1.00032
73900,1.00034
73910,1.00033
73920,1.00033
73930,1.00034
73940,1.00035
73950,1.00033
73960,1.00033
73970,1.00032
73980,1.00032
73990,1.00031
74000,1.00031
74010,1.00028
74020,1.00028
74030,1.00029
74040,1.0003
74050,1.0003
74060,1.00029
74070,1.00031
74080,1.0003
74090,1.0003
74100,1.00029
74110,1.00029
74120,1.00029
74130,1.00032
74140,1.00033
74150,1.00034
74160,1.00034
74170,1.00034
74180,1.00034
74190,1.00034
74200,1.00034
74210,1.00034
74220,1.00034
74230,1.00035
74240,1.00033
74250,1.00033
74260,1.00031
74270,1.00029
74280,1.0003
74290,1.00032
74300,1.00031
74310,1.00031
74320,1.00029
74330,1.00027
74340,1.00025
74350,1.00026
74360,1.00026
74370,1.00028
74380,1.00027
74390,1.00027
74400,1.00028
74410,1.00027
74420,1.00029
74430,1.0003
74440,1.00033
74450,1.00034
74460,1.00035
74470,1.00035
74480,1.00036
74490,1.00035
74500,1.00034
74510,1.00033
74520,1.00033
74530,1.00033
74540,1.00034
74550,1.00034
74560,1.00032
74570,1.00031
74580,1.00031
74590,1.00029
74600,1.00029
74610,1.0003
74620,1.0003
74630,1.00029
74640,1.00029
74650,1.00029
74660,1.00027
74670,1.00027
74680,1.00028
74690,1.00028
74700,1.00028
74710,1.00027
74720,1.00026
74730,1.00025
74740,1.00024
74750,1.00024
74760,1.00024
74770,1.00026
74780,1.00023
74790,1.00025
74800,1.00027
74810,1.00028
74820,1.00028
74830,1.00027
74840,1.00027
74850,1.00029
74860,1.0003
74870,1.0003
74880,1.00031
74890,1.00029
74900,1.00027
74910,1.00029
74920,1.0003
74930,1.0003
74940,1.0003
74950,1.0003
74960,1.00028
74970,1.00026
74980,1.00027
74990,1.00027
75000,1.00027
75010,1.00026
75020,1.00025
75030,1.00024
75040,1.00025
75050,1.00025
75060,1.00026
75070,1.00026
75080,1.00025
75090,1.00024
75100,1.00025
75110,1.00024
75120,1.00024
75130,1.00025
75140,1.00026
75150,1.00026
75160,1.00028
75170,1.00025
75180,1.00025
75190,1.00026
75200,1.00026
75210,1.00023
75220,1.00024
75230,1.00025
75240,1.00025
75250,1.00025
75260,1.00024
75270,1.00023
75280,1.00023
75290,1.00025
75300,1.00025
75310,1.00027
75320,1.00026
75330,1.00026
75340,1.00025
75350,1.00026
75360,1.00025
75370,1.00025
75380,1.00025
75390,1.00025
75400,1.00025
75410,1.00024
75420,1.00025
75430,1.00023
75440,1.00023
75450,1.00024
75460,1.00023
75470,1.00023
75480,1.00023
75490,1.00024
75500,1.00025
75510,1.00025
75520,1.00025
75530,1.00024
75540,1.00023
75550,1.00022
75560,1.0002
75570,1.00021
75580,1.0002
75590,1.0002
75600,1.00018
75610,1.00017
75620,1.00017
75630,1.00017
75640,1.00019
75650,1.00018
75660,1.00017
75670,1.00017
75680,1.00017
75690,1.00017
75700,1.00015
75710,1.00015
75720,1.00016
75730,1.00017
75740,1.00018
75750,1.00019
75760,1.00017
75770,1.00017
75780,1.00016
75790,1.00014
75800,1.00014
75810,1.00014
75820,1.00013
75830,1.00014
75840,1.00014
75850,1.00013
75860,1.00014
75870,1.00013
75880,1.00011
75890,1.00011
75900,1.00011
75910,1.00009
75920,1.00008
75930,1.00009
75940,1.00009
75950,1.0001
75960,1.00011
75970,1.00013
75980,1.00012
75990,1.00013
76000,1.00012
76010,1.00011
76020,1.00012
76030,1.00013
76040,1.00013
76050,1.00014
76060,1.00015
76070,1.00015
76080,1.00017
76090,1.00016
76100,1.00016
76110,1.00017
76120,1.00017
76130,1.00018
76140,1.00017
76150,1.00017
76160,1.00017
76170,1.00017
76180,1.00018
76190,1.00018
76200,1.0002
76210,1.0002
76220,1.00019
76230,1.00021
76240,1.00022
76250,1.00024
76260,1.00022
76270,1.00022
76280,1.00023
76290,1.00024
76300,1.00024
76310,1.00023
76320,1.00023
76330,1.00022
76340,1.00023
76350,1.00021
76360,1.00022
76370,1.00023
76380,1.00024
76390,1.00025
76400,1.00024
76410,1.00022
76420,1.00024
76430,1.00023
76440,1.00023
76450,1.00023
76460,1.00024
76470,1.00021
76480,1.00022
76490,1.00022
76500,1.00022
76510,1.00021
76520,1.0002
76530,1.00019
76540,1.0002
76550,1.00019
76560,1.00018
76570,1.00017
76580,1.00016
76590,1.00017
76600,1.00018
76610,1.0002
76620,1.00021
76630,1.00019
76640,1.0002
76650,1.0002
76660,1.00021
76670,1.00021
76680,1.0002
76690,1.0002
76700,1.0002
76710,1.00021
76720,1.00021
76730,1.00022
76740,1.00022
76750,1.00023
76760,1.00022
76770,1.00021
76780,1.00022
76790,1.00024
76800,1.00024
76810,1.00024
76820,1.00025
76830,1.00025
76840,1.00024
76850,1.00024
76860,1.00024
76870,1.00023
76880,1.00023
76890,1.00022
76900,1.00023
76910,1.00024
76920,1.00022
76930,1.0002
76940,1.00021
76950,1.00022
76960,1.00022
76970,1.00022
76980,1.00022
76990,1.00023
77000,1.00022
77010,1.00023
77020,1.00024
77030,1.00025
77040,1.00025
77050,1.00022
77060,1.0002
77070,1.00018
77080,1.00019
77090,1.00019
77100,1.0002
77110,1.0002
77120,1.00019
77130,1.00019
77140,1.00017
77150,1.00017
77160,1.00017
77170,1.00016
77180,1.00018
77190,1.00018
77200,1.00017
77210,1.00014
77220,1.00016
77230,1.00016
77240,1.00016
77250,1.00015
77260,1.00016
77270,1.00014
77280,1.00015
77290,1.00015
77300,1.00017
77310,1.00017
77320,1.00017
77330,1.00017
77340,1.00016
77350,1.00015
77360,1.00017
77370,1.00016
77380,1.00015
77390,1.00016
77400,1.00016
77410,1.00016
77420,1.00017
77430,1.00017
77440,1.00015
77450,1.00014
77460,1.00014
77470,1.00015
77480,1.00015
77490,1.00015
77500,1.00014
77510,1.00014
77520,1.00015
77530,1.00015
77540,1.00016
77550,1.00015
77560,1.00015
77570,1.00015
77580,1.00013
77590,1.00013
77600,1.00014
77610,1.00014
77620,1.00015
77630,1.00016
77640,1.00017
77650,1.00017
77660,1.00018
77670,1.00017
77680,1.00016
77690,1.00015
77700,1.00016
77710,1.00016
77720,1.00017
77730,1.00017
77740,1.00017
77750,1.00017
77760,1.00019
77770,1.00017
77780,1.00016
77790,1.00018
77800,1.00018
77810,1.0002
77820,1.0002
77830,1.00019
77840,1.0002
77850,1.00019
77860,1.0002
77870,1.0002
77880,1.00021
77890,1.00021
77900,1.00022
77910,1.0002
77920,1.0002
77930,1.0002
77940,1.00019
77950,1.0002
77960,1.0002
77970,1.00019
77980,1.0002
77990,1.00017
78000,1.00016
78010,1.00018
78020,1.00018
78030,1.00019
78040,1.00019
78050,1.00018
78060,1.00019
78070,1.00021
78080,1.00019
78090,1.0002
78100,1.0002
78110,1.0002
78120,1.00018
78130,1.00017
78140,1.00015
78150,1.00016
78160,1.00015
78170,1.00016
78180,1.00016
78190,1.00015
78200,1.00016
78210,1.00016
78220,1.00016
78230,1.00015
78240,1.00015
78250,1.00015
78260,1.00014
78270,1.00012
78280,1.00012
78290,1.00011
78300,1.00012
78310,1.00012
78320,1.00013
78330,1.00014
78340,1.00014
78350,1.00011
78360,1.00012
78370,1.00013
78380,1.00013
78390,1.00015
78400,1.00016
78410,1.00017
78420,1.00017
78430,1.00018
78440,1.00018
78450,1.00018
78460,1.00017
78470,1.00017
78480,1.00017
78490,1.00017
78500,1.00015
78510,1.00016
78520,1.00017
78530,1.00018
78540,1.00019
78550,1.00018
78560,1.00017
78570,1.00014
78580,1.00012
78590,1.00013
78600,1.0001
78610,1.00011
78620,1.00011
78630,1.00012
78640,1.00012
78650,1.00012
78660,1.00012
78670,1.00012
78680,1.00011
78690,1.00011
78700,1.00009
78710,1.00009
78720,1.00009
78730,1.00008
78740,1.00008
78750,1.00007
78760,1.00007
78770,1.00008
78780,1.00007
78790,1.00007
78800,1.00005
78810,1.00007
78820,1.00005
78830,1.00006
78840,1.00006
78850,1.00003
78860,1.00004
78870,1.00001
78880,1.00002
78890,1.00003
78900,1.00004
78910,1.00005
78920,1.00006
78930,1.00004
78940,1.00004
78950,1.00005
78960,1.00005
78970,1.00006
78980,1.00006
78990,1.00005
79000,1.00005
79010,1.00004
79020,1.00004
79030,1.00004
79040,1.00006
79050,1.00006
79060,1.00007
79070,1.00006
79080,1.00003
79090,1.00004
79100,1.00005
79110,1.00006
79120,1.00006
79130,1.00007
79140,1.00006
79150,1.00008
79160,1.00009
79170,1.00009
79180,1.00009
79190,1.00005
79200,1.00005
79210,1.00005
79220,1.00005
79230,1.00004
79240,1.00005
79250,1.00004
79260,1.00005
79270,1.00006
79280,1.00006
79290,1.00005
79300,1.00006
79310,1.00005
79320,1.00005
79330,1.00005
79340,1.00006
79350,1.00006
79360,1.00007
79370,1.00008
79380,1.00007
79390,1.00007
79400,1.00008
79410,1.00008
79420,1.00009
79430,1.00009
79440,1.00007
79450,1.00007
79460,1.00007
79470,1.00008
79480,1.00008
79490,1.00009
79500,1.00009
79510,1.00008
79520,1.00008
79530,1.00008
79540,1.00006
79550,1.00007
79560,1.00007
79570,1.00009
79580,1.00009
79590,1.00009
79600,1.00009
79610,1.00009
79620,1.00008
79630,1.00008
79640,1.00008
79650,1.00006
79660,1.00005
79670,1.00004
79680,1.00005
79690,1.00005
79700,1.00004
79710,1.00003
79720,1.00003
79730,1.00002
79740,1.00001
79750,1.00001
79760,1
79770,0.999997
79780,1.00001
79790,1.00001
79800,1.00001
79810,0.999996
79820,0.999977
79830,0.999992
79840,0.999993
79850,0.999981
79860,0.999983
79870,0.999998
79880,0.999999
79890,1.00001
79900,1.00001
79910,1.00001
79920,1.00001
79930,1.00001
79940,1
79950,0.999996
79960,0.999997
79970,0.999985
79980,0.999994
79990,0.999975
80000,0.999969
80010,0.999964
80020,0.999972
80030,0.999974
80040,0.999982
80050,0.99999
80060,0.999992
80070,0.999973
80080,0.999968
80090,0.999989
80100,0.999991
80110,1.00001
80120,1.00001
80130,1
80140,1
80150,0.999985
80160,0.999986
80170,0.999981
80180,0.999982
80190,0.999984
80200,0.999999
80210,0.999987
80220,0.999968
80230,0.999936
80240,0.99993
80250,0.999952
80260,0.99996
80270,0.999962
80280,0.99997
80290,0.999971
80300,0.999993
80310,0.999995
80320,1
80330,0.999998
80340,0.999999
80350,0.999994
80360,0.999989
80370,0.999997
80380,1.00001
80390,1.00003
80400,1.00003
80410,1.00005
80420,1.00004
80430,1.00005
80440,1.00004
80450,1.00004
80460,1.00004
80470,1.00005
80480,1.00005
80490,1.00005
80500,1.00007
80510,1.00008
80520,1.00008
80530,1.00007
80540,1.00007
80550,1.00005
80560,1.00004
80570,1.00005
80580,1.00005
80590,1.00004
80600,1.00003
80610,1.00001
80620,1.00002
80630,1.00001
80640,1.00003
80650,1.00003
80660,1.00004
80670,1.00003
80680,1.00003
80690,1.00002
80700,1.00002
80710,1.00003
80720,1.00003
80730,1.00003
80740,1.00003
80750,1.00004
80760,1.00004
80770,1.00003
80780,1.00003
80790,1.00001
80800,1.00001
80810,0.999987
80820,1.00001
80830,1
80840,0.999998
80850,1.00001
80860,1
80870,0.999989
80880,1
80890,1.00002
80900,1.00001
80910,1.00002
80920,1.00003
80930,1.00004
80940,1.00005
80950,1.00005
80960,1.00005
80970,1.00004
80980,1.00005
80990,1.00005
81000,1.00005
81010,1.00004
81020,1.00003
81030,1.00003
81040,1.00004
81050,1.00004
81060,1.00004
81070,1.00004
81080,1.00005
81090,1.00006
81100,1.00008
81110,1.00007
81120,1.00007
81130,1.00004
81140,1.00004
81150,1.00004
81160,1.00004
81170,1.00005
81180,1.00004
81190,1.00005
81200,1.00005
81210,1.00004
81220,1.00005
81230,1.00005
81240,1.00004
81250,1.00004
81260,1.00004
81270,1.00005
81280,1.00004
81290,1.00006
81300,1.00006
81310,1.00006
81320,1.00005
81330,1.00006
81340,1.00006
81350,1.00006
81360,1.00008
81370,1.00005
81380,1.00005
81390,1.00002
81400,1.00003
81410,1.00003
81420,1.00003
81430,1.00004
81440,1.00005
81450,1.00005
81460,1.00005
81470,1.00006
81480,1.00006
81490,1.00007
81500,1.00007
81510,1.00007
81520,1.00008
81530,1.00009
81540,1.00009
81550,1.00007
81560,1.00008
81570,1.00008
81580,1.0001
81590,1.00011
81600,1.00011
81610,1.0001
81620,1.0001
81630,1.00008
81640,1.00009
81650,1.0001
81660,1.0001
81670,1.0001
81680,1.00009
81690,1.00008
81700,1.00008
81710,1.00009
81720,1.00009
81730,1.00011
81740,1.0001
81750,1.0001
81760,1.0001
81770,1.0001
81780,1.00011
81790,1.00011
81800,1.00011
81810,1.0001
81820,1.00011
81830,1.00011
81840,1.00012
81850,1.00013
81860,1.00013
81870,1.00013
81880,1.00011
81890,1.00012
81900,1.00012
81910,1.00013
81920,1.00015
81930,1.00014
81940,1.00015
81950,1.00014
81960,1.00014
81970,1.00015
81980,1.00014
81990,1.00014
82000,1.00016
82010,1.00018
82020,1.00018
82030,1.00018
82040,1.00019
82050,1.00019
82060,1.00018
82070,1.00017
82080,1.00018
82090,1.00016
82100,1.00017
82110,1.00018
82120,1.00017
82130,1.00016
82140,1.00016
82150,1.00018
82160,1.00018
82170,1.00018
82180,1.0002
82190,1.00019
82200,1.0002
82210,1.0002
82220,1.0002
82230,1.00019
82240,1.00018
82250,1.00018
82260,1.00017
82270,1.00017
82280,1.00014
82290,1.00014
82300,1.00013
82310,1.00014
82320,1.00013
82330,1.00013
82340,1.00013
82350,1.00013
82360,1.00012
82370,1.00014
82380,1.00012
82390,1.00013
82400,1.00014
82410,1.00013
82420,1.00012
82430,1.00013
82440,1.00012
82450,1.00012
82460,1.00012
82470,1.00012
82480,1.00011
82490,1.00011
82500,1.00011
82510,1.00012
82520,1.00012
82530,1.00011
82540,1.00011
82550,1.0001
82560,1.0001
82570,1.0001
82580,1.00011
82590,1.00012
82600,1.00012
82610,1.00012
82620,1.00013
82630,1.00013
82640,1.00014
82650,1.00014
82660,1.00015
82670,1.00013
82680,1.00012
82690,1.0001
82700,1.00007
82710,1.00007
82720,1.00008
82730,1.00007
82740,1.00007
82750,1.00009
82760,1.00008
82770,1.00008
82780,1.00009
82790,1.00009
82800,1.00007
82810,1.00009
82820,1.00008
82830,1.00009
82840,1.00008
82850,1.00007
82860,1.00005
82870,1.00005
82880,1.00007
82890,1.00008
82900,1.00008
82910,1.00009
82920,1.00008
82930,1.00008
82940,1.00006
82950,1.00007
82960,1.00007
82970,1.00008
82980,1.00008
82990,1.00008
83000,1.00008
83010,1.00007
83020,1.00007
83030,1.00009
83040,1.00008
83050,1.00008
83060,1.00006
83070,1.00006
83080,1.00007
83090,1.00006
83100,1.00006
83110,1.00006
83120,1.00006
83130,1.00007
83140,1.00006
83150,1.00006
83160,1.00008
83170,1.00007
83180,1.00006
83190,1.00006
83200,1.00007
83210,1.00007
83220,1.00009
83230,1.00009
83240,1.00009
83250,1.00008
83260,1.00009
83270,1.00008
83280,1.00009
83290,1.00008
83300,1.00008
83310,1.00009
83320,1.00009
83330,1.00012
83340,1.00012
83350,1.00011
83360,1.00012
83370,1.00012
83380,1.00012
83390,1.00011
83400,1.00012
83410,1.00011
83420,1.00013
83430,1.00012
83440,1.00012
83450,1.00013
83460,1.00011
83470,1.00012
83480,1.00012
83490,1.00011
83500,1.00011
83510,1.00011
83520,1.00011
83530,1.00009
83540,1.00009
83550,1.0001
83560,1.00011
83570,1.00012
83580,1.00013
83590,1.00013
83600,1.00013
83610,1.00015
83620,1.00016
83630,1.00015
83640,1.00016
83650,1.00017
83660,1.00014
83670,1.00012
83680,1.00011
83690,1.00012
83700,1.00012
83710,1.00012
83720,1.00012
83730,1.00011
83740,1.00011
83750,1.0001
83760,1.0001
83770,1.00011
83780,1.00009
83790,1.00009
83800,1.0001
83810,1.0001
83820,1.00011
83830,1.00011
83840,1.00013
83850,1.00011
83860,1.0001
83870,1.00009
83880,1.0001
83890,1.00011
83900,1.0001
83910,1.00009
83920,1.00009
83930,1.00008
83940,1.0001
83950,1.0001
83960,1.0001
83970,1.00009
83980,1.00008
83990,1.0001
84000,1.0001
84010,1.0001
84020,1.00009
84030,1.00011
84040,1.0001
84050,1.00011
84060,1.0001
84070,1.00011
84080,1.00012
84090,1.00012
84100,1.00013
84110,1.00013
84120,1.00013
84130,1.00011
84140,1.0001
84150,1.00009
84160,1.00008
84170,1.00008
84180,1.00008
84190,1.00009
84200,1.00008
84210,1.00009
84220,1.00008
84230,1.00009
84240,1.0001
84250,1.00009
84260,1.00009
84270,1.00008
84280,1.00006
84290,1.00005
84300,1.00004
84310,1.00004
84320,1.00003
84330,1.00004
84340,1.00004
84350,1.00004
84360,1.00005
84370,1.00004
84380,1.00005
84390,1.00006
84400,1.00005
84410,1.00005
84420,1.00005
84430,1.00005
84440,1.00005
84450,1.00006
84460,1.00007
84470,1.00006
84480,1.00006
84490,1.00006
84500,1.00005
84510,1.00005
84520,1.00004
84530,1.00004
84540,1.00004
84550,1.00005
84560,1.00003
84570,1.00004
84580,1.00002
84590,1.00003
84600,1.00003
84610,1.00004
84620,1.00004
84630,1.00004
84640,1.00001
84650,1.00002
84660,1.00002
84670,1.00003
84680,1.00004
84690,1.00005
84700,1.00005
84710,1.00006
84720,1.00006
84730,1.00004
84740,1.00005
84750,1.00005
84760,1.00006
84770,1.00006
84780,1.00006
84790,1.00005
84800,1.00005
84810,1.00005
84820,1.00004
84830,1.00005
84840,1.00003
84850,1.00004
84860,1.00004
84870,1.00003
84880,1.00002
84890,1.00001
84900,0.999998
84910,0.999993
84920,0.999995
84930,0.999983
84940,0.999985
84950,0.999973
84960,0.999975
84970,0.99997
84980,0.999965
84990,0.99996
85000,0.999967
85010,0.999969
85020,0.99997
85030,0.999965
85040,0.999954
85050,0.999962
85060,0.999963
85070,0.999984
85080,0.999998
85090,0.999986
85100,0.999994
85110,0.999995
85120,1
85130,1
85140,1.00001
85150,1.00002
85160,1.00002
85170,1.00001
85180,0.999999
85190,0.999994
85200,1
85210,1.00001
85220,1.00002
85230,1.00003
85240,1.00005
85250,1.00003
85260,1.00004
85270,1.00003
85280,1.00004
85290,1.00004
85300,1.00003
85310,1.00005
85320,1.00004
85330,1.00004
85340,1.00001
85350,1.00002
85360,1.00002
85370,1.00001
85380,1.00001
85390,1.00001
85400,1.00001
85410,0.999999
85420,1
85430,1.00001
85440,1.00002
85450,1.00002
85460,1.00002
85470,1.00003
85480,1.00003
85490,1.00002
85500,1.00003
85510,1.00004
85520,1.00005
85530,1.00005
85540,1.00006
85550,1.00006
85560,1.00005
85570,1.00005
85580,1.00003
85590,1.00002
85600,1.00002
85610,1
85620,0.999996
85630,0.999997
85640,0.999999
85650,0.999987
85660,0.999995
85670,0.999977
85680,0.999991
85690,0.999993
85700,0.999981
85710,0.999958
85720,0.999946
85730,0.999941
85740,0.999949
85750,0.999957
85760,0.999945
85770,0.999947
85780,0.999942
85790,0.99995
85800,0.999945
85810,0.999952
85820,0.999947
85830,0.999949
85840,0.99995
85850,0.999945
85860,0.999947
85870,0.999967
85880,0.999987
85890,0.999982
85900,0.999977
85910,0.999991
85920,0.999999
85930,0.999994
85940,0.999995
85950,0.999991
85960,0.999986
85970,1.00001
85980,0.999995
85990,0.999983
86000,0.999978
86010,0.999973
86020,0.999975
86030,0.999976
86040,0.999971
86050,0.999973
86060,0.999968
86070,0.999969
86080,0.999964
86090,0.999959
86100,0.999967
86110,0.999962
86120,0.999957
86130,0.999965
86140,0.99996
86150,0.999961
86160,0.999969
86170,0.999964
86180,0.999953
86190,0.999973
86200,0.999968
86210,0.999976
86220,0.999952
86230,0.999953
86240,0.999948
86250,0.99995
86260,0.999951
86270,0.999952
86280,0.99996
86290,0.999968
86300,0.999969
86310,0.999964
86320,0.999966
86330,0.999961
86340,0.999962
86350,0.999976
86360,0.999971
86370,0.999985
86380,0.999974
86390,0.999969
86400,0.99997
86410,0.999959
86420,0.999973
86430,0.999962
86440,0.999963
86450,0.999952
86460,0.999941
86470,0.999936
86480,0.999943
86490,0.999945
86500,0.99994
86510,0.999941
86520,0.999955
86530,0.99995
86540,0.999952
86550,0.99994
86560,0.999942
86570,0.999937
86580,0.999945
86590,0.999952
86600,0.999947
86610,0.999949
86620,0.999944
86630,0.999951
86640,0.999965
86650,0.999973
86660,0.999987
86670,0.999988
86680,0.999977
86690,0.999978
86700,0.999986
86710,0.999987
86720,0.999995
86730,0.99999
86740,0.999991
86750,0.999999
86760,1.00001
86770,1
86780,0.999984
86790,0.999986
86800,0.999987
86810,0.999995
86820,0.999996
86830,1
86840,0.999999
86850,0.999994
86860,0.999995
86870,0.999997
86880,0.999998
86890,0.999993
86900,1
86910,1
86920,0.999985
86930,0.999986
86940,0.999981
86950,0.999989
86960,0.999996
86970,0.999979
86980,0.99998
86990,0.999969
87000,0.99997
87010,0.999972
87020,0.999973
87030,0.999981
87040,0.999982
87050,0.999971
87060,0.999979
87070,0.999986
87080,0.999981
87090,0.999983
87100,0.999984
87110,0.999998
87120,0.999999
87130,1.00001
87140,1.00002
87150,1.00004
87160,1.00003
87170,1.00002
87180,1.00002
87190,1.00001
87200,1.00002
87210,1.00003
87220,1.00004
87230,1.00003
87240,1.00003
87250,1.00003
87260,1.00004
87270,1.00004
87280,1.00005
87290,1.00006
87300,1.00007
87310,1.00009
87320,1.00008
87330,1.00006
87340,1.00008
87350,1.00008
87360,1.00009
87370,1.00008
87380,1.00008
87390,1.00008
87400,1.00009
87410,1.00008
87420,1.00008
87430,1.0001
87440,1.00009
87450,1.00009
87460,1.00008
87470,1.00009
87480,1.0001
87490,1.00009
87500,1.0001
87510,1.0001
87520,1.00009
87530,1.00009
87540,1.00009
87550,1.00009
87560,1.0001
87570,1.00011
87580,1.0001
87590,1.00011
87600,1.00009
87610,1.00008
87620,1.00008
87630,1.00009
